channel,id,date,text,ad
Daryo,90245.0,2023-04-28 16:37:57+00:00,Putinning qizlariga tegishli kompaniyalar urush yilida rekord daromad topdi — OAV     Rossiya prezidentinining qizlariga qarashli kompaniyalardan biri urushda yaralangan “Vagner” jangchilariga xizmat ko`rsatadi.  Batafsil — http://dy.uz/m2DvW    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90246.0,2023-04-28 16:45:45+00:00,Asakabank yangilangan shartlardagi Avtokredit hamda mikroqarz taqdimotini o`tkazdi    Batafsil — http://dy.uz/4jzP2  Reklama,1.0
Daryo,90247.0,2023-04-28 17:10:38+00:00,"Sirdaryoda 5 ta mashina ishtirokida YTH sodir bo`ldi (video)    Hozirda ushbu holat bo`yicha surishtiruv ishlari olib borilib, to`plangan hujjatlar sudga yuborildi.  Batafsil — http://dy.uz/o1RoU    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90248.0,2023-04-28 17:21:00+00:00,O`zbekistonda birinchi chorakda o`rtacha oylik 4 mln so`mdan oshdi    Eng ko`p oylikni moliya va sug`urta faoliyati bilan shug`ullanuvchi xodimlar olmoqda — o`rtacha 11 mln so`m.  Batafsil — http://dy.uz/y1Ztj    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90249.0,2023-04-28 17:45:03+00:00,"“Hayosiz rolimni ko`rib, onam yig`lagan” — Dilshoda Rustamjonova kastinglardan o`tmagani va tanilish uchun qilgan xatoliklari haqida (video)    “Bu rolga taklif etishganida YouTube uchun suratga olinarkan-ku, deganman. Bu qadar tez tarqalib ketib, tanqidlarga sabab bo`lishi haqida o`ylab ham ko`rmabman”, — deydi aktrisa.  Batafsil — http://dy.uz/H0tgm    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90250.0,2023-04-28 18:34:00+00:00,“O`lib qoladi deb o`ylamagandim”. Enagasining uyida vafot etgan uch yashar qizning onasi voqea haqida aytib berdi    Enaganing qaynonasi ham bolaning o`limi sabablari haqida gapirdi.  Batafsil — http://dy.uz/AcThb    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90251.0,2023-04-28 19:02:18+00:00,Putinning sheriklari uning vafotidan keyin yadro urushini boshlashi mumkin — Bild    Rossiyada hokimiyat uchun bo`lajak kurash “shafqatsiz” bo`lishi prognoz qilindi.  Batafsil — http://dy.uz/aQfyj    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90252.0,2023-04-29 02:24:04+00:00,"Paketlarga solingan jasadlar, 250 mlrd dollarga narxlangan Toshkent, turar joy majmuasini kulga aylantirgan yong`in — 28-aprel suratlari    Toshkent shahrini 250 mlrd dollarga sotuvga qo'ygan shaxs 8-sinf o'quvchisi bo`lib chiqdi.  Batafsil — http://dy.uz/JX2My  📱Yangilangan mobil ilova 👉 iOS | Android",1.0
Daryo,90253.0,2023-04-29 03:01:44+00:00,Putinga urushda pauza kerak: Rossiya qurolli kuchlarini tiklash uchun qancha vaqt ketishi aytildi    Moskva Ukraina rahbariyatini muzokaralar stoliga o`tkazishga va shu orqali urushda zarur pauzaga erishmoqchiligi ta`kidlanmoqda.  Batafsil — http://dy.uz/zTUBo    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90254.0,2023-04-29 03:32:02+00:00,Eron dronlarida 20 yil avval o`g`irlangan nemis texnologiyasi aniqlandi — CNN    Britaniyaning qurol komponentlarini o`rganuvchi tashkiloti Ukrainadagi urushda qo`llanilgan Eron dronlari qismlarini tekshirdi.  Batafsil — http://dy.uz/XvnYE    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90255.0,2023-04-29 03:57:02+00:00,Farg`onada elektromobillarni quvvatlash jihozlari ishlab chiqarilishi rejalashtirilmoqda    Loyiha ekoshahar hududida tashkil etilayotgan kichik sanoat zonasi hududiga joylashtiriladi.  Batafsil — http://dy.uz/yp76K    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90256.0,2023-04-29 04:28:02+00:00,Xitoy Tayvan tomon 38 ta samolyot va jangovar dron uchirdi     Tayvan Mudofaa vazirligi holat yuzasidan bayonot berdi.  Batafsil — http://dy.uz/xpGUz    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90257.0,2023-04-29 04:59:02+00:00,"O`zbekiston qonunchiligida 1-maydan nimalar o`zgaradi?    Xususan, jarimalarga 50 foizli chegirmalar beriladi, ishsizlarga ipoteka kreditlarini ajratish boshlanadi.  Batafsil — http://dy.uz/ky0vZ    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90258.0,2023-04-29 05:30:38+00:00,Dunyodagi eng boy arab shayxining rafiqasi qanday ko`rinishga ega? (foto)    Malika Amira 1983-yilning 15-noyabr sanasida Saudiya Arabistonining Ar-Riyod shahrida tug`ilgan.  Batafsil — http://dy.uz/TNSHF    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90259.0,2023-04-29 05:59:02+00:00,"Buxoroda to`y korteji xavfli manyovrlar qilib harakatlandi (video)    Haydovchilarning barchasi aniqlanib, mashinalar jarima maydoniga joylashtirilgan.  Batafsil — http://dy.uz/pD7my    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90260.0,2023-04-29 06:33:02+00:00,AQSH Ukrainaga yadroviy portlashlarni aniqlaydigan datchiklar yetkazib berdi. Ular qanday ishlaydi?    Ushbu datchiklar yordamida Rossiya yadroviy shantajlarining oldini olishga umid qilinmoqda.  Batafsil — http://dy.uz/3ztUG    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90261.0,2023-04-29 07:01:06+00:00,Hurmatli doʻstlar!   Golden House   kompaniyasi mamnuniyat bilan yangi aksiya – “  Assalom Sohil  ” turar joy majmuasi uchun yillik 0% li ipoteka haqida e`lon qiladi!  Endi siz hech qanday qoʻshimcha toʻlovlarsiz orzungizdagi xonadon egasiga aylanishingiz mumkin. Aksiyaning barcha tafsilotlari bizning chat-botimizda mavjud.  Ushbu noyob taklifdan foydalanishga shoshiling!  __Reklama__,1.0
Daryo,90262.0,2023-04-29 07:10:33+00:00,"Kim Chen Inning singlisi Baydenni “ertasi yo`q qariya” deb atadi    Kim Yo Chjon Jo Baydenning agar AQSH yoki uning ittifoqchilariga yadroviy zarba berilsa, KXDRda Kim Chen In “rejimi tugatilishi” haqidagi tahdidlariga javob qaytardi.  Batafsil — http://dy.uz/hKvVa    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90263.0,2023-04-29 07:42:45+00:00,Nurafshon shahriga yangi hokim tayinlandi     Tayinlovga qadar u Qurilish va uy-joy kommunal xo`jaligi sohasini nazorat qilish inspeksiyasida ishlagan.  Batafsil — http://dy.uz/1VmpP    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90264.0,2023-04-29 08:22:01+00:00,"BMT Putin, Erdo`g`on va Zelenskiyga don bo`yicha kelishuvni uzaytirish uchun “yo`l xaritasi” yubordi    Tomonlarning don bo`yicha kelishuvi 18-mayda tugaydi. Rossiya uni uzaytirish borasida qator talablar qo`ymoqda.  Batafsil — http://dy.uz/b8kgb    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90265.0,2023-04-29 08:53:35+00:00,"O`zbekistonda talabalarga ijara to`lovining bir qismini qoplab berish tizimi soddalashtiriladi    Shuningdek, yangi o`quv yilidan davlat OTMlari talabalarini yotoqxonaga joylashtirish onlayn shaklda amalga oshiriladi.  Batafsil — http://dy.uz/CxAF8    📱Yangilangan mobil ilova 👉  ",0.0
Daryo,90266.0,2023-04-29 09:28:01+00:00,To`qayev Ostonadagi hasharda talaba va ko`ngillilar bilan daraxt ekdi (foto)    Qozog`iston prezidenti “Jasil Astana” ekologik oyligi doirasida shaharni tozalash va ko`chat o`tqazish ishlarida qatnashgan.  Batafsil — http://dy.uz/hiYLo    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90267.0,2023-04-29 09:54:02+00:00,“O`zgidromet” kelasi hafta boshida qanday ob-havo bo`lishini ma`lum qildi    Joylarda harorat 35 darajagacha ko`tarilishi kutilmoqda.  Batafsil — http://dy.uz/vqW9V    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90268.0,2023-04-29 10:32:02+00:00,“Farzandlarimni urush tarbiyalamoqda”. Zelenskiy o`zini yomon ota deb atadi    Ukraina prezident urush olib borayotgan mamlakatni boshqarish bilan bir vaqtda otalik vazifalarini ado etish imkonsizligini tan oldi.  Batafsil — http://dy.uz/rHQlC    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90269.0,2023-04-29 10:39:13+00:00,Shavkat Mirziyoyev 2-may kuni Germaniyaga boradi     Tashrif davomida davlat rahbari Germaniya prezidenti va kansleri bilan ikki tomonlama uchrashuvlar o`tkazadi.  Batafsil — http://dy.uz/9iAG7    📱Yangilangan mobil ilova 👉  ,0.0
Daryo,90270.0,2023-04-29 12:10:56+00:00,Medvedev Zelenskiyning Qrimni qaytarish niyatiga uchta javob taklif qildi    Medvedev Ukraina rahbariyatining Qrimni qaytarish rejalari haqidagi bayonotlarini e`tiborsiz qoldirib bo`lmasligini aytdi.  Batafsil — http://dy.uz/yjOIc    📱Yangilangan mobil ilova 👉  ,0.0
xushnudbek,19174.0,2023-04-27 05:03:51+00:00,"Toshkent texnologiyalar universiteti    2023/2024-o'quv yili   kunduzgi   va   sirtqi   ta'lim shakllari bo'yicha yo'nalishlar:  💻   Axborot texnologiyalari:   • Dasturiy injiniring • Kompyuter injiniringi • Axborot tizimlari va texnologiyalar  🤝   Biznes texnologiyalari:   • Iqtisodiyot • Bank ishi va auditi • Yurisprudensiya (Biznes huquqi)  💡   Ta'lim texnologiyalari:   • Psixologiya • Boshlang'ich ta'lim • Texnologik ta'lim  🌐   Til texnologiyalari:   • O'zbek tili va adabiyoti • Xorijiy til va adabiyoti  📄 Litsenziya 062346-son __(08.02.2023)__, batafsil [bu yerda.  ](https://document.licenses.uz/certificate/uuid/4ba870bd-6a09-407a-a8a1-4099198f984e/pdf?language=oz&download)👉 Rasmiy sahifamiz: @ttu_uz 📞 +998 (71) 200-80-40 `Ta`lim reklamasi`",1.0
xushnudbek,19175.0,2023-04-27 05:33:06+00:00,"Bugun Shavkat Mirziyoyev ikkinchi Toshkent xalqaro investitsiya forumida [ishtirok etadi.](https://t.me/Press_Secretary_Uz/3070) Davlatimiz rahbari forumning yalpi majlisida nutq so`zlaydi.   Sessiyada Islom taraqqiyot banki prezidenti   Muhammad bin Sulaymon al-Jassir  , Qirg`iziston Vazirlar Mahkamasi Raisi - Prezident Administrasiyasi rahbari   Aqilbek Japarov  , BMT Bosh kotibining o`rinbosari   Olga Algayerova  , Birlashgan Arab Amirliklari energetika va infratuzilma vaziri   Suxayl al-Mazruiy  , Vengriya iqtisodiy rivojlanish vaziri   Marton Nad  , ""ACWA Power"" kompaniyasi boshqaruvi raisi   Muhammad Abdulla Abunayyan   ham qatnashadi. Sessiyaga taniqli britaniyalik jurnalist   Jonatan Charlz   moderatorlik qiladi.  Umuman, tadbirda 70 mamlakatdan kelgan 2,5 mingga yaqin ishbilarmon doiralar va bank-moliya sohasi vakillari ishtirok etadi.   👉",0.0
xushnudbek,19176.0,2023-04-27 06:38:51+00:00,"“O`zbekistonlik” filmi ijodkorlari uchinchi epizodni taqdim etishdi.  Muvaffaqiyatga erishgan o`zbekistonliklarning hayot yo`li, ular duch kelgan qiyinchiliklarni qanday yengib o`tgani, bugun qanday yashayotgani haqida so`zlovchi filmning navbatdagi sonini tomosha qilishni tavsiya etamiz.  https://youtu.be/ZyeQWD-qS1U",1.0
xushnudbek,19177.0,2023-04-27 07:32:55+00:00,Shavkat Mirziyoyev:  “Biz Jahon savdo tashkilotiga qo`shilish borasidagi ishlarni jadallashtiryapmiz. JST talablari islohotlarimiz mazmuniga to`la mos va biz ushbu nufuzli tashkilotga   tezroq a`zo bo`lib kirishdan   manfaatdormiz”.  __II Toshkent xalqaro investitsiya forumidagi nutqdan__   👉,0.0
xushnudbek,19178.0,2023-04-27 08:02:04+00:00,Joriy yilda O`zbekiston tarixida ilk bor   Xalqaro tijorat sudi   faoliyati yo`lga qo`yiladi.  Bu haqda Shavkat Mirziyoyev II Toshkent xalqaro investitsiya forumida ma`lum qildi.   👉,0.0
xushnudbek,19179.0,2023-04-27 08:40:30+00:00,"Joriy yil   Andijon, Namangan, Buxoro   va   Urganch   aeroportlari boshqaruvi xususiy sektorga topshiriladi.  __“Temir yo`l sohasida ham katta o`zgarishlarni boshlayapmiz va bunda investorlar faol ishtirok etishlarini so`rab qolaman”__, - dedi Shavkat Mirziyoyev.   👉",0.0
xushnudbek,19180.0,2023-04-27 12:37:14+00:00,"❗️ Ingliz tili grammatikasini onlayn oʻrganishni istaysizmi? U holda City Education yoʻlga qoʻygan marafonda qatnashing    📌 Darslar Zoom platformasida har kuni 60 daqiqadan olib boriladi.  ➖ Yordamchi oʻqituvchi xizmati  ➖ Qoʻshimcha video materiallar   3 oylik marafonda qatnashish narxi: 400 000 soʻm.    Hoziroq roʻyxatdan oʻting! 👇   https://forms.amocrm.ru/rrvcwxm    📍Manzil:   Toshkent shahri, Chilonzor tumani, Furqat koʻchasi 15/3    📞   Murojaat uchun:   71 200 30 30  [Instagram](http://Instagram.com/cityuz_official) | `Ta`lim reklamasi`",1.0
xushnudbek,19181.0,2023-04-27 13:07:06+00:00,🚆 “Toshkent — Samarqand — Toshkent” yo`nalishida qo`shimcha qatnovlar qo`yildi    28-apreldan 1-maygacha quyidagi jadval asosida qoʻshimcha 4 ta reys harakati [amalga oshiriladi: ](https://t.me/uzrailpassuz/694)   ➖ 767-sonli “Samarqand — Toshkent” yo`nalishi   __Samarqand 11:09 — Toshkent 13:19  __  ➖ 768-sonli “Toshkent — Samarqand” yo`nalishi   __Toshkent 13:40 — Samarqand 15:48   __👉,0.0
xushnudbek,19182.0,2023-04-27 17:29:15+00:00,"Kechki mutolaa   __(o`qish yoki eshitish uchun 10 daqiqa vaqtingiz ketadi)  __Kecha Muhammad Yusuf tavallud topgan sana edi. Agar shoir hayot bo`lganida, 69 yoshga to`lgan bo`lar edi. Muhammad Yusufni sevib o`qimagan yurtdoshimiz kam bo`lsa kerak. Uning jaydari, xalqona tilda yozilgan sheʼrlarida samimiyati shundoq ufurib turar edi.  Keling, bugun ""Kechki mutolaa"" dasturi doirasida Muhammad Yusuf sheʼrlarini birgalikda o`qisak, nima dedingiz?    📖 Matnni o`qish uchun:    Muhammad Yusuf sheʼrlari https://teletype.in/@xushnudbek/muhammad-yusuf  📹 Yuqoridagi videoda esa shoirning o`zi o`qigan 4 ta sheʼri __(“O`zbekiston”, ""Biz baxtli bo`lamiz"", ""O`zingdan qo`ymasin"", ""Bor bisotim"")__ hamda yana bir marhum ijodkorimiz Fathulla Maʼsudov tomonidan o`qilgan __“Lolaqizg`aldoq”__ sheʼri bor. Video sifati uchun uzr, topganimiz shu bo`ldi.  💬 Muhokama [bu yerda.  ](https://t.me/xushnudbekuz/844)Shoir aytganidek:  Mendan nima qolar: Ikki misra sheʼr, Ikki sandiq kitob, Bir uyum tuproq. Odamlar ortimdan Nima desa der, Men seni o`ylayman O`zimdan ko`proq – Lola, lolajonim, Lolaqizg`aldoq!  📚 ""Kechki mutolaa"" doirasida eʼlon qilingan barcha [hikoyalar bu yerda.  ](https://t.me/xushnudbek/1694)#kechki_mutolaa   👉",0.0
xushnudbek,19183.0,2023-04-28 04:23:22+00:00,"Yevro Ittifoqning sanksiyalar bo`yicha maxsus elchisi   Devid O'Sallivan  , O`zbekiston o`z hududini sanksiyalardan chetlab o`tishga qarshi bo`lgani uchun minnatdorlik [bildirgan.](https://www.gazeta.uz/ru/2023/04/27/sanctions/)  U 2 kunlik tashrif bilan mamlakatimizga keldi va Shavkat Mirziyoyev bilan ham uchrashdi. O'Sallivanning so`zlariga ko`ra, Rossiyaga qarshi qo`llanilgan sanksiyalarni chetlab o`tishda O`zbekiston unga yordam bermayapti va buning o`zi ham maqtovga loyiq.  __“Ta`kidlamoqchimanki, biz uchinchi davlatlarga, xususan, O`zbekistonga nisbatan sanksiyalar qo`llash niyatida emasmiz, shuningdek, O`zbekistonning rivojlanishiga, uning boshqa davlatlar, jumladan, Rossiya bilan savdo aloqalariga xalaqit berish istagi ham yo`q. Sanksiyalardan maqsad bitta — Rossiyaning Ukrainaga qarshi tajovuzkor urush olib borish qobiliyatiga putur yetkazish”__, — dedi Devid O'Sallivan.   👉",0.0
xushnudbek,19184.0,2023-04-28 06:01:46+00:00,"“Mening yo`lim” loyihasida ovoz berish boshlandi    Ushbu mavsumda ichki yo`llarni ta`mirlashga oid jami   10 ming 317 ta   tashabbusli taklif ro`yxatga [olindi.](https://t.me/minecofinuz/7585)      📆 Kiritilgan takliflarga ovoz berish jarayoni   7-may kuni soat 18:00 ga   qadar davom etadi.       ❕Eslatib o`tamiz, “Mening yo`lim” loyihasining joriy yilgi mavsumini moliyalashtirish uchun   budjetdan 312 mlrd. so`mdan ortiq mablag`   ajratilgan.   👉",0.0
xushnudbek,19185.0,2023-04-28 07:37:41+00:00,«Beeline»dan har juma kuni maxsus «Juma takliflari»ni o`tkazib yubormang  Sayt: [beeline.uz ](https://beeline.uz/uz/events/actions/juma-muborak.html?utm_source=telegram&utm_medium=post&utm_campaign=juma_muborak&utm_content=ru)`Reklama`,1.0
xushnudbek,19186.0,2023-04-28 07:43:08+00:00,"Referendumda qaysi uchastkada ovoz berishingizni va u qayerda joylashganini onlayn bilib olishingiz mumkin.  Buning uchun https://saylov.uz/oz/faq/user-polling-station sahifasiga o`tib, pasport seriyangiz va tug`ilgan sanangizni kiritish kifoya.     👉",0.0
xushnudbek,19187.0,2023-04-28 09:33:11+00:00,"30-aprel, yakshanba kuni bo`lib o`tadigan Referundum munosabati bilan Toshkent metropolitenining barcha bekatlari ish faoliyatini soat 05:00 dan [boshlaydi.](https://t.me/Toshkent_metropoliteni_rasmiy/3048)   👉",0.0
xushnudbek,19188.0,2023-04-28 12:01:03+00:00,"Xon Saroy'dan yangi loyiha  !  📍 Toshkent shahrining Yunusobod tumanida barpo etilayotgan yangi “  Zo`rsan  ” loyihasidagi   2 xonali    xonadonlarni muddatli to`lovga xarid qiling. Boshlang`ich to`lovni amalga oshiring va   7,5 mln so`mdan oyma-oy to`lab boring.  Birinchilardan bo`lib maxsus chegirmalar asosida xarid qilishga ulgurib qoling!    ⚠️ Shoshiling, xonadonlar soni cheklangan!  [Bot orqali bog`lanish](http://t.me/xonsaroy_bot?start=xushnudbek2xonalixonadon)    ☎️ 712007400 | 555017400  xonsaroy.uz `Reklama`",1.0
xushnudbek,19189.0,2023-04-28 12:31:03+00:00,"Hojatxonaga tushib ketgan telefon sababli 3 kishi vafot etdi: ota va 2 farzand    27-aprel kuni Sirdaryo viloyati Sardoba tumanida yashovchi ayolning   telefoni   hojatxonaga tushib ketganligi sababli otasi va ukasini yordamga chaqirgan hamda birgalikda telefonini olib chiqish vaqtida hojatxona chuquriga [tushib ketgan](https://darakchi.uz/uz/165417),   uchalasi ham halok bo'lgan.    Ochig'i nima deyishga ham hayronman. Tushgan bo'lsa, ana boring, 200-300 dollarlik telefon tushgandir. Shu uchun bir oilaning 3 a'zosi hayotdan ko'z yumdi. Inson hayoti shu darajada arzonmi-a? Bu birinchi holat ham emas. Internetdan topilganlari:  ➖   2017-yilning 13-iyul.   Namangan viloyati Yangiqo`rg`on tumanida hojatxonaga tushib ketgan Samsung Galaxy J7telefonini olaman deb, 3 kishi halok bo`ldi.  ➖ 2018-yil 25-mart. Namangan viloyati Pop tumanida hojatxonaga tushib ketgan “iPhone” telefonini olaman deb 2 kishi halok bo`lgan, 1 kishi kasalxonaga yotqizilgan.  ➖ 2018-yil 23-yanvar. Toshkent shahri Shayxontohur tumanida 1 yashar bola hojatxona teshigidan tushib ketib, halok bo`lgan.  ➖ 2022-yil 26-aprel. Buxoro viloyati Shofirkon tumanida 150 ming so`m uchun kanalizatsiya qudug`ini tozalayman deb   3 kishi   halok [bo`ldi](https://kun.uz/48081153).  Bu   hali internetdan   men topa olganlarim. Biz bilmaganlarimiz qancha.  ‼️ Ming afsuski, hojatxona haqida eng   element  ar bilimlarni ha  m ko'pc  hilik bilmayd[i. Bu borad](https://www.gazeta.uz/uz/2018/03/26/hodisa/)a tar  g'ibot qilinmaydi. M  aktablarda shunaqa elementar bilimlar,   hayot xavfsi  zligi bo'yicha yetarli ma'lumotlar berilma[ydi. Ho](https://darakchi.uz/uz/42768)jatxo  na mavzusi qanaqad  ir uyat deb hisoblanadimiyey. Lekin o'sha o'zimizcha yaratib olgan uyat ortidan ayni kuchga to'  lgan in  sonlar [o'lib ](http://forum.oyina.uz/kiril/posts/5920)ketyapti.    👉",0.0
xushnudbek,19190.0,2023-04-28 13:01:03+00:00,"Hojatxona mavzusini davom ettirib: bu uyatli mavzu emas    Nurbek Alimov ham kecha shu mavzuda yaxshi post [yozgan ekan](https://t.me/nurbekalimov/6663). Ayrim tahrirlar bilan eʼlon qilyapman:  «Tualet bu inson hayotidagi eng muhim joylardan biri. Hozir begona yerda kirishdan ko`ra, sabr qilib 10 minutdan keyin o`z uyingdagi tualetinga kirishni afzal bilasanku to`g`rimi?  Uyida   g`o`zapoyadan qilingan tualeti   bor, lekin ""Neksiya-3"" minib yuradigan eshakmiyalar bor. Tualet temasini gapirishdan uyalishadimiyey, tabu (taqiqlangan mavzu) sifatida qaraydi.  Shaharda aylanib yurganingda qistab qolsa nima qilasiz, deb odamlarga savol berdim. Hammada deyarli bir xil javob:   masjid, bank, kafe, zapravka  ...  Masjid beminnat (Ayollar-chi?), bank kiritadimi yo`qmi savol, kafe yo zapravkadan biror narsa olmasdan tualetiga kirib chiqish ham asablar uchun ""tak sebe"" mashg`ulot __(darvoqe, “Korzinka”larda mijozlar uchun ham tualetlar bor)__.  Muhimi, savolimga hech kim   ""jamoat tualetlariga""   deb javob bermadi. Xivaga borganimda markazda 3 ta tualet turibdi, hammasi yopiq. Eldor Asanov bilan bitta mehmonxonaga borib, resepshndan iltimos qilib kirib chiqqanmiz.    Maktab tualetlari   haqidagi reportajlarni ko`rib-ku, umuman ajablanmadim. Chunki bu narsalarni bilardim. Tumanlarda tualeti ichkarida bo`lgan birorta maktab bo`lmasa kerak.    Ota-onam qariyapti,   tizzasini bukib o`tirish qiyin bo`lsa kerak,   unitazli tualet qiberay,   demaydi bir akaxon. Aytsam, ensasini qotirganday bo`ldi. Yaxshi pul topadi. Menga nima deymanu, mana bu yerda nimadir to`sqinlik qiladi-da __(izoh — vijdonim qiynaladi, demoqchi muallif)__.  Yo`llarni bo`yida bir-ikkita yerda o`zicha tualet qilib qo`ygan bo`lishibdi. Lekin taqa-taq yopiq. Nariroqda odamlar yo`lning bo`yida,   mashinasining orqasida   hojatini chiqaryapti. Erkaklarga oson. Ayollar-chi?  Eng yomon ko`rganim, begona yerda   ichidan qulflanmaydigan tualet.   Kimdir kelsa, ichkaridan biron narsa deyishing kerak va o`sha biron narsa - bu yo`talish. Majburan o`zingni yo`taltirishing kerak. ""Takoy pozor"". Shunchaki, eshik ichidan qulflansin va kelgan odam yopiqligini ko`rib, ""ha, birov borakan"" deb yo`qolsin.  Shaxsiy qarashim bo`yicha, hovlilarda uy ichida unitazli alohida tualet va tashqarida ham g`ishtli, eshiklari ichidan yopiladigan tualet bo`lishi kerak. Mehmon kelsa, o`sha tashqaridagi tualetga yo`naltirib yuborish kerak.   Oila tualetiga begonalar kirmasligi kerak.    Xullas, baxtli yashash uchun eng avvalo qulay tualet va hammom qil. Qolgani keyin bo`laveradi, mashina yoki qishda 2 ta xonasini isitib jon saqlaydigan yuz xonali uy va h.k.»    Post tugadi.     👉",0.0
